Unnamed: 0,EPA ID,Site Name,City,County,State,Street Address,Zip Code,Region,NPL Status,Partial NPL Deletion,Superfund Alternative Approach,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Construction Complete,Construction Completion Date,Non-NPL Status Category,Non-NPL Status Subcategory,Non-NPL Status,Site Status,Site Type,Site Type Subcategory,Federal Agency,Native American Interest (NAI),Indian Entity (NAI Status),HRS Score,Federal Facility Indicator,Alias/Alternative Site Name,Non-NPL Status Date,Superfund Site Profile Page URL,RCRA Handler ID - RCRA Handler Name,Latitude,Longitude
424,TXN000606861,UNIVAR I-635 ACETIC ACID SPILL,DALLAS,DALLAS,TX,HILLCREST AND I-35,75240,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2008-04-11 00:00:00,,,+32.92619,-096.78869
425,TXN000606772,UNT RESEARCH LAB,DENTON,[Blank County],TX,3940 NORTH ELM,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2007-03-28 00:00:00,,,33.168116,-97.235995
426,TXN000606854,UP ALPINE TX DERAILMENT,ALPINE,BREWSTER,TX,SW OF FM 1730& HEIL LN.,79830,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,UP ALPINE TEXAS DERAILMENT,2008-03-06 00:00:00,,,+30.35601,-103.69941
427,TXN000607378,UP DEL RIO TRAIN DERAILMENT,BRACKETTVILLE,KINNEY,TX,MILE POST 361 OFF HWY 90 & HEIL LANE,78832,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2012-03-12 00:00:00,,,+29.364747,-100.641288
428,TXN000607437,UP DERAILMENT DENISON,DENISON,GRAYSON,TX,HIGHLAND DR. & UP OVERPASS,75020,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,"UP DERAILMENT DENISON, UP DERAILMENT DENISON, DENISON UP DERAILMENT",2012-06-11 00:00:00,,,+33.770230,-096.602610
429,TXN000606622,UP NATALIA DERAILMENT,NATALIA,MEDINA,TX,STATE HIGHWAY 132,78059,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2005-07-15 00:00:00,,,+31.78138,-095.75181
430,TXN000606999,UP SCHULENBURG DERAILMENT,SCHULENBURG,[Blank County],TX,MILEPOST 107,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2009-07-14 00:00:00,,,+29.6794,-096.9225
431,TXD981046873,UPRR COMPANY HOUSTON WOOD PRESERVING WORKS SITE,HOUSTON,HARRIS,TX,P.O. BOX 1319/4910 LIBERTY RD,77001,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,,No,"UNION PACIFIC RAILROAD HOUSTON WOOD PRESERVING WORKS, SOUTHERN PACIFIC TRANSPORTATION CO., UPRR, SOUTHERN PACIFIC TRANSPORTATION CO/UPPR, FIFTH WARD KASHMERE GARDENS UPRR SITE",1987-03-01 00:00:00,,,,
432,TXN000607519,UPRR SODIUM CYANIDE DEVINE,DEVINE,MEDINA,TX,Postal Address is unavailable for the Site,78016,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,"UPRR SODIUM CYANIDE SPILL DEVINE, TX",2013-03-28 00:00:00,,,+29.139963,-098.905306
433,TXN000622257,UPRR TRAIN DERAILMENT ZINDLER ST. HOUSTON,HOUSTON,HARRIS,TX,Zindler St.,77020,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,"Other, Other","Other, Transportation (e.g., railroad yards, airport, barge docking site)",,No,,,No,,2022-10-20 00:00:00,,,+29.767717,-95.312567
434,TXN000607440,UPRR-CISCO TX DERAILMENT,CISCO,EASTLAND,TX,MILE POST 363.4,76437,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,UPPR-CISCO TX DERAILMENT,2012-06-18 00:00:00,,,,
435,TXN000607541,UPRR-GEMINI TRANSPORT ACCIDENT,WILLS POINT,VAN ZANDT,TX,Postal Address is unavailable for the Site,75169,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,UPRR-GEMINI TRANSPORT,2012-10-03 00:00:00,,,+32.708122,-096.009239
436,TXN000607241,UPS DALLAS CHLOROFORM RELEASE,DALLAS,DALLAS,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2011-10-04 00:00:00,,,+32.883970,-096.881449
437,TX0000605265,URBAN MACHINE,HOUSTON,HARRIS,TX,8236 TRAVELAIR,77061,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,,,,No,,,No,,1999-02-22 00:00:00,,,29.648143,-95.286948
438,TXN000606617,US 75 DALLAS FUEL SPILL,DALLAS,DALLAS,TX,US 75 & WOODALL ROGERS,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2005-06-28 00:00:00,,,+32.7964,-096.7928
439,TXN000610436,US COOLING TOWER,PLAINVIEW,HALE,TX,1200 N. Date St.,79072,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,,2017-06-13 00:00:00,,,+34.193862,-101.695775
440,TXN000607093,US OIL RECOVERY,PASADENA,HARRIS,TX,400 AND 200 N. RICHEY STREET,77506,R06,Final NPL,No,No,No,No,No,No,,,,,Active,Recycling,Waste/used oil,,No,,50.0,No,US OIL RECOVERY,2010-07-05 00:00:00,www.epa.gov/superfund/us-oil-recovery,,,
441,TXN000610430,US POSTAL SERVICE BETHEL MERCURY SPILL,COPPELL,DALLAS,TX,951 W. Bethel Road,75099,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Other,Spill or other one-time event,Department of the Treasury,No,,,Yes,"COPPELL USPS MERCURY SPILL, USPS BETHEL MERCURY SPILL",2020-09-22 00:00:00,,,+32.952274,-97.017762
442,TXN000606771,VALERO MCKEE SUNRAY EXPLOSION,SUN RAY,MOORE,TX,6701 FM 119,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2007-03-28 00:00:00,,,+36.0206,-101.8253
443,TXN000622182,VALERO PLUME,HOUSTON,HARRIS,TX,9701 Manchester Road,77012,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2022-02-08 00:00:00,,,,
444,TXN000606676,VALERO TEXAS CITY REFINERY FIRE,TEXAS CITY,HARRIS,TX,1301 Loop 197 South,77590,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Oil and gas refining,,No,,,No,,2018-04-19 00:00:00,,,+29.369794,-94.913088
445,TXN000606646,VALERO THREE RIVERS REFINERY,THREE RIVERS,LIVE OAK,TX,301 LEROY STREET,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2006-03-28 00:00:00,,,28.460272,-98.182507
446,TXN000610442,VALLEY FEED MILL FIRE,WINNSBORO,WOOD,TX,1211 E. Coke Rd.,75494,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,,2018-09-25 00:00:00,,,+32.950004,-95.268974
447,TXN000606626,VALLEY SOLVENT AND CHEMICAL,FT. WORTH,TARRANT,TX,2573 N.E. 33RD ST.,76111,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2005-07-28 00:00:00,,,+32.805,-097.3119
448,TXD007357932,VAN DER HORST USA CORPORATION,TERRELL,KAUFMAN,TX,410 AND 419 EAST GROVE STREET,75160,R06,Final NPL,No,No,No,Yes,No,No,,,,,Active,Manufacturing/Processing/Maintenance,Other,,No,,48.0,No,"VAN DER HORST USA CORPORATION, VAN DER HORST USA PLATING",2008-07-16 00:00:00,www.epa.gov/superfund/van-der-horst,,,
449,TXN000622172,VENATOR-FREEPORT-HCI SPILL,FREEPORT,BRAZORIA,TX,302 Midway Road,77541,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2021-09-15 00:00:00,,,+28.953763,-95.337018
450,TXN000602024,"VERMICULITE PRODUCTS, INC.",HOUSTON,HARRIS,TX,3025 Maxroy Street,77008,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,"VERMICLITE PRODUCTS, INC.",2014-01-28 00:00:00,,,29.784588,-95.431224
451,TXN000622279,VIDOR DUMPING,VIDOR,ORANGE,TX,1150 Highway 12,77662,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2023-04-26 00:00:00,,,+30.137114,-94.000292
452,TXN000606585,VIKING TANK BATTERY WELL 31,HITCHCOCK,[Blank County],TX,1 MILE WEST OF I 45 ON S H 6,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2005-03-17 00:00:00,,,+29.334432,-094.95684
453,TXN000606816,VISTA FIBER,FORT WORTH,TARRANT,TX,1100 NE 23RD,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2007-08-21 00:00:00,,,+35.4129,-096.7243
454,TXN000610425,VOLITE COMPANY,LLANO,LLANO,TX,E. Burnett Street,78643,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,,2018-01-25 00:00:00,,,+30.755384,-98.676334
455,TXN000605312,VOLUNTARY PURCHASING GROUP,BONHAM,FANNIN,TX,230 FM 87,75418,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2016-09-15 00:00:00,,,33.587342,-96.233204
456,TXN000622334,WALLISVILLE SCRAPYARD FIRE,HOUSTON,[Blank County],TX,7501 Wallisville Road,77020,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2024-06-25 00:00:00,,,+29.790240,-95.294547
457,TXN000605224,WATERCRESS DRUM,FORT WORTH,TARRANT,TX,9301 Watercress Dr.,76135,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,"Other, Other","Residential, Other",,No,,,No,,2015-09-28 00:00:00,,,32.815768,-97.485737
458,TXN000604071,WEATHERFORD AEROSPACE ACID SPILL,WEATHERFORD,PARKER,TX,610 W. 3rd Street,76086,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,"Other, Manufacturing/Processing/Maintenance","Other, Other",,No,,,No,WEATHERFOD AEROSPACE ACID SPILL,2014-07-28 00:00:00,,,32.772427,-97.798956
459,TXN000610421,WEATHERFORD ST. MERCURY,MIDLAND,MIDLAND,TX,1009 S. Weatherford Street,79701,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2018-06-04 00:00:00,,,+31.987424,-102.071404
460,TXD988083853,WEAVER SHIPYARD,ORANGE,ORANGE,TX,1601 S. Childers,77630,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Manufacturing/Processing/Maintenance,Trucks/ships/trains/aircraft and related components,,No,,,No,"JOS. A WEAVER & SON SHIP YARD, BLUDWORTH MARINE ORANGE, NORTH YARD",2023-10-30 00:00:00,,,,
461,TX0000605420,WEBSTER - GULF NUCLEAR,WEBSTER,HARRIS,TX,202 MEDICAL CENTER BLVD.,77598,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2003-01-08 00:00:00,,,+29.537853,-095.118578
462,TXN000605074,WESLACO WATER TREATMENT PLANT,WELESCO,HIDALGO,TX,2500 N. Texas,78599,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2015-07-06 00:00:00,,,31.816038,-99.512099
463,TXN000606992,WEST COUNTY ROAD 112 GROUND WATER,MIDLAND,MIDLAND,TX,INT. BETWEEN CTY ROAD (CR) 112 & CR 1205,79706,R06,Final NPL,No,No,No,Yes,No,No,,,,,Active,Other,Ground water plume site with no identifiable source,,No,,50.0,No,"WEST CR 112 GROUNDWATER, WEST COUNTY ROAD 112 GROUND WATER",2009-04-09 00:00:00,www.epa.gov/superfund/west-county-road-112,,,
464,TXN000607522,WEST FERTILIZER INC.,WEST,MCLENNAN,TX,Postal Address is unavailable for the Site,76691,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,,2013-04-18 00:00:00,,,+31.816564,-097.087763
465,TXN000605281,WEST ODESSA TIRE FIRE,WEST ODESSA,ECTOR,TX,2300 North FM 866,79763,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2017-04-18 00:00:00,,,,
466,TXN000622337,WEST ORANGE AIR RELEASE,WEST ORANGE,ORANGE,TX,Foreman Road and Burnett Avenue,77630,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2024-07-18 00:00:00,,,+30.073291,-93.773557
467,TXN000607342,WILMER DRUMS,WILMER,DALLAS,TX,2012 N. GOODE RD.,75172,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,AL KEL ALLIANCE,2011-12-28 00:00:00,,TXR000043273 - QUALAWASH HOLDINGS HUTCHINS,32.597767,-96.679220
468,TXN000606591,WOLSEY WELL SERVICE OIL SPILL,BOWIE,MONTAGUE,TX,1624 HIGHWAY 59 N,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,WOLSEY WELL OIL SPILL,2005-03-17 00:00:00,,,+33.67083,-097.2943
469,TXN010605534,WOODARD AVE. MERCURY,CLEBURNE,JOHNSON,TX,2553 Woodard Avenue,76033,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Residential,,No,,,No,,2017-07-28 00:00:00,,,32.350448,-97.406435
470,TXN000622163,WOODMEADOW MEDICAL RESPONSE,DALLAS,DALLAS,TX,10901 Woodmeadow Parkway,75228,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2021-07-20 00:00:00,,,,
471,TXN000622327,WRIGHT CITY GROUNDWATER,OVERTON,SMITH,TX,18871 FM 2089,75684-4493,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Assessment Needed or Ongoing,Initial Assessment Needed/Ongoing,PA Start Needed,Active,Other,Ground water plume site with no identifiable source,,No,,,No,,2025-04-02 00:00:00,,,+32.201576,-94.994287
472,TXN000605682,WYNN-CROSBY ENERGY OIL SPIL,EZZELL,LAVACA,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2004-10-05 00:00:00,,,,
473,TX0000605403,X-RAY FLUID RELEASE,FORT WORTH,TARRANT,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2001-10-01 00:00:00,,,,
474,TXN000605544,YELLO BELLY TIRE FIRE,GRAND PRAIRIE,DALLAS,TX,4702 East Main Street,75050,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2017-07-28 00:00:00,,,32.749570,-96.941781
475,TXN000622176,YUMA ENERGY ABANDONED PLATFORM,PORT ARTHUR,JEFFERSON,TX,Lake Sabine Lat:  29.874167 N; Long:  093.897222 W,77642,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Waste Management,Other,,No,,,No,,2021-09-28 00:00:00,,,,
